unique_id,ds,y,unit_price
german_bakery_item_5,8/11/2024,24,2.62
german_bakery_item_5,8/12/2024,73,3.85
german_bakery_item_5,8/13/2024,56,4.37
german_bakery_item_5,8/14/2024,74,4.25
german_bakery_item_5,8/15/2024,82,2.01
german_bakery_item_5,8/16/2024,21,2.21
german_bakery_item_5,8/17/2024,97,3.62
german_bakery_item_5,8/18/2024,55,2.12
german_bakery_item_5,8/19/2024,88,1.94
german_bakery_item_5,8/20/2024,57,4.88
german_bakery_item_5,8/21/2024,58,4.93
german_bakery_item_5,8/22/2024,38,2.33
german_bakery_item_5,8/23/2024,59,2.6
german_bakery_item_5,8/24/2024,85,4.17
german_bakery_item_5,8/25/2024,55,3.83
german_bakery_item_5,8/26/2024,28,4.73
german_bakery_item_5,8/27/2024,71,4.17
german_bakery_item_5,8/28/2024,31,4.57
german_bakery_item_5,8/29/2024,43,2.86
german_bakery_item_5,8/30/2024,64,2.79
german_bakery_item_5,8/31/2024,53,3.39
german_bakery_item_5,9/1/2024,76,3.3
german_bakery_item_5,9/2/2024,94,2.03
german_bakery_item_5,9/3/2024,80,2.49
german_bakery_item_5,9/4/2024,96,4.55
german_bakery_item_5,9/5/2024,33,4.98
german_bakery_item_5,9/6/2024,89,2.3
german_bakery_item_5,9/7/2024,88,2.8
german_bakery_item_5,9/8/2024,35,2.88
german_bakery_item_5,9/9/2024,64,3.19
german_bakery_item_5,9/10/2024,58,4.26
german_bakery_item_5,9/11/2024,58,4.87
german_bakery_item_5,9/12/2024,58,2.13
german_bakery_item_5,9/13/2024,31,2.21
german_bakery_item_5,9/14/2024,75,2.71
german_bakery_item_5,9/15/2024,83,3.6
german_bakery_item_5,9/16/2024,68,3.81
german_bakery_item_5,9/17/2024,56,3.41
german_bakery_item_5,9/18/2024,56,4.66
german_bakery_item_5,9/19/2024,72,2.98
german_bakery_item_5,9/20/2024,75,2.46
german_bakery_item_5,9/21/2024,35,4.49
german_bakery_item_5,9/22/2024,86,3.92
german_bakery_item_5,9/23/2024,87,2.35
german_bakery_item_5,9/24/2024,66,3.13
german_bakery_item_5,9/25/2024,60,4.56
german_bakery_item_5,9/26/2024,35,3.44
german_bakery_item_5,9/27/2024,52,4.32
german_bakery_item_5,9/28/2024,46,3.03
german_bakery_item_5,9/29/2024,42,2.85
german_bakery_item_5,9/30/2024,21,4.21
german_bakery_item_5,10/1/2024,90,2.44
german_bakery_item_5,10/2/2024,71,2.62
german_bakery_item_5,10/3/2024,80,4.01
german_bakery_item_5,10/4/2024,68,4.61
german_bakery_item_5,10/5/2024,48,1.53
german_bakery_item_5,10/6/2024,66,3.01
german_bakery_item_5,10/7/2024,44,2.19
german_bakery_item_5,10/8/2024,34,3.11
german_bakery_item_5,10/9/2024,61,2.95
german_bakery_item_5,10/10/2024,64,2.9
german_bakery_item_5,10/11/2024,86,1.7
german_bakery_item_5,10/12/2024,66,2.59
german_bakery_item_5,10/13/2024,62,1.61
german_bakery_item_5,10/14/2024,68,4.69
german_bakery_item_5,10/15/2024,27,1.58
german_bakery_item_5,10/16/2024,43,4.24
german_bakery_item_5,10/17/2024,86,4.52
german_bakery_item_5,10/18/2024,58,4.19
german_bakery_item_5,10/19/2024,72,4.04
german_bakery_item_5,10/20/2024,81,4.79
german_bakery_item_5,10/21/2024,57,1.7
german_bakery_item_5,10/22/2024,89,4.2
german_bakery_item_5,10/23/2024,38,3.1
german_bakery_item_5,10/24/2024,96,4.75
german_bakery_item_5,10/25/2024,88,1.68
german_bakery_item_5,10/26/2024,33,1.98
german_bakery_item_5,10/27/2024,43,2.6
german_bakery_item_5,10/28/2024,62,2.75
german_bakery_item_5,10/29/2024,78,2.59
german_bakery_item_5,10/30/2024,97,2
german_bakery_item_5,10/31/2024,30,3.52
german_bakery_item_5,11/1/2024,88,3.11
german_bakery_item_5,11/2/2024,30,1.68
german_bakery_item_5,11/3/2024,50,4.09
german_bakery_item_5,11/4/2024,62,4.89
german_bakery_item_5,11/5/2024,87,2.78
german_bakery_item_5,11/6/2024,53,3.74
german_bakery_item_5,11/7/2024,99,3.41
german_bakery_item_5,11/8/2024,44,4.85
german_bakery_item_5,11/9/2024,73,3.5
german_bakery_item_5,11/10/2024,73,4.98
german_bakery_item_5,11/11/2024,90,2.29
german_bakery_item_5,11/12/2024,22,1.56
german_bakery_item_5,11/13/2024,79,2.63
german_bakery_item_5,11/14/2024,53,4.76
german_bakery_item_5,11/15/2024,32,3.83
german_bakery_item_5,11/16/2024,63,4.44
german_bakery_item_5,11/17/2024,41,3.9
german_bakery_item_5,11/18/2024,38,3.56
german_bakery_item_5,11/19/2024,38,2.46
german_bakery_item_5,11/20/2024,42,3.24
german_bakery_item_5,11/21/2024,28,2.82
german_bakery_item_5,11/22/2024,22,2.48
german_bakery_item_5,11/23/2024,89,2.02
german_bakery_item_5,11/24/2024,47,4.12
german_bakery_item_5,11/25/2024,56,2.63
german_bakery_item_5,11/26/2024,77,2.42
german_bakery_item_5,11/27/2024,90,4.45
german_bakery_item_5,11/28/2024,43,2.14
german_bakery_item_5,11/29/2024,67,2
german_bakery_item_5,11/30/2024,90,3.14
german_bakery_item_5,12/1/2024,23,2.5
german_bakery_item_5,12/2/2024,32,3.25
german_bakery_item_5,12/3/2024,80,1.58
german_bakery_item_5,12/4/2024,69,1.62
german_bakery_item_5,12/5/2024,40,2.79
german_bakery_item_5,12/6/2024,60,2.26
german_bakery_item_5,12/7/2024,83,4.32
german_bakery_item_5,12/8/2024,44,4.48
german_bakery_item_5,12/9/2024,33,2.57
german_bakery_item_5,12/10/2024,59,2.38
german_bakery_item_5,12/11/2024,37,4.3
german_bakery_item_5,12/12/2024,39,2.79
german_bakery_item_5,12/13/2024,86,1.76
german_bakery_item_5,12/14/2024,50,2.03
german_bakery_item_5,12/15/2024,75,2.48
german_bakery_item_5,12/16/2024,71,4.2
german_bakery_item_5,12/17/2024,47,1.95
german_bakery_item_5,12/18/2024,97,1.84
german_bakery_item_5,12/19/2024,64,4.07
german_bakery_item_5,12/20/2024,96,3.15
german_bakery_item_5,12/21/2024,31,1.64
german_bakery_item_5,12/22/2024,77,4.6
german_bakery_item_5,12/23/2024,39,3.81
german_bakery_item_5,12/24/2024,68,4.89
german_bakery_item_5,12/25/2024,68,4.92
german_bakery_item_5,12/26/2024,99,1.64
german_bakery_item_5,12/27/2024,77,2.38
german_bakery_item_5,12/28/2024,77,4.77
german_bakery_item_5,12/29/2024,23,2.28
german_bakery_item_5,12/30/2024,30,1.94
german_bakery_item_5,12/31/2024,27,3.77
german_bakery_item_5,1/1/2025,93,4.17
german_bakery_item_5,1/2/2025,82,2.38
german_bakery_item_5,1/3/2025,46,3
german_bakery_item_5,1/4/2025,96,1.93
german_bakery_item_5,1/5/2025,26,2.51
german_bakery_item_5,1/6/2025,41,3.81
german_bakery_item_5,1/7/2025,47,3.34
german_bakery_item_5,1/8/2025,26,2.67
german_bakery_item_5,1/9/2025,84,2.74
german_bakery_item_5,1/10/2025,39,4.23
german_bakery_item_5,1/11/2025,88,4.29
german_bakery_item_5,1/12/2025,64,3.12
german_bakery_item_5,1/13/2025,80,1.95
german_bakery_item_5,1/14/2025,76,1.76
german_bakery_item_5,1/15/2025,63,4.46
german_bakery_item_5,1/16/2025,29,3.6
german_bakery_item_5,1/17/2025,53,4.27
german_bakery_item_5,1/18/2025,87,4.79
german_bakery_item_5,1/19/2025,90,2.11
german_bakery_item_5,1/20/2025,90,4.78
german_bakery_item_5,1/21/2025,83,1.84
german_bakery_item_5,1/22/2025,30,3.89
german_bakery_item_5,1/23/2025,33,3.56
german_bakery_item_5,1/24/2025,22,1.57
german_bakery_item_5,1/25/2025,76,2.08
german_bakery_item_5,1/26/2025,55,3.95
german_bakery_item_5,1/27/2025,82,3.71
german_bakery_item_5,1/28/2025,33,4.97
german_bakery_item_5,1/29/2025,98,2.44
german_bakery_item_5,1/30/2025,47,3.33
german_bakery_item_5,1/31/2025,29,1.66
german_bakery_item_5,2/1/2025,44,1.69
german_bakery_item_5,2/2/2025,34,2.74
german_bakery_item_5,2/3/2025,55,4.44
german_bakery_item_6,1/1/2024,33,2.54
german_bakery_item_6,1/2/2024,85,3.67
german_bakery_item_6,1/3/2024,96,3.87
german_bakery_item_6,1/4/2024,94,4.53
german_bakery_item_6,1/5/2024,47,2.36
german_bakery_item_6,1/6/2024,31,2.48
german_bakery_item_6,1/7/2024,55,1.51
german_bakery_item_6,1/8/2024,59,2.74
german_bakery_item_6,1/9/2024,37,2.77
german_bakery_item_6,1/10/2024,39,4.38
german_bakery_item_6,1/11/2024,23,3.76
german_bakery_item_6,1/12/2024,40,1.57
german_bakery_item_6,1/13/2024,60,4.12
german_bakery_item_6,1/14/2024,33,3.33
german_bakery_item_6,1/15/2024,82,4.69
german_bakery_item_6,1/16/2024,20,2.28
german_bakery_item_6,1/17/2024,48,1.63
german_bakery_item_6,1/18/2024,77,3.23
german_bakery_item_6,1/19/2024,72,3.68
german_bakery_item_6,1/20/2024,92,4.88
german_bakery_item_6,1/21/2024,98,4.36
german_bakery_item_6,1/22/2024,85,2.58
german_bakery_item_6,1/23/2024,90,3.81
german_bakery_item_6,1/24/2024,64,2.2
german_bakery_item_6,1/25/2024,32,3.59
german_bakery_item_6,1/26/2024,99,4.45
german_bakery_item_6,1/27/2024,78,2.26
german_bakery_item_6,1/28/2024,84,4.21
german_bakery_item_6,1/29/2024,28,2.88
german_bakery_item_6,1/30/2024,83,3.03
german_bakery_item_6,1/31/2024,26,3.48
german_bakery_item_6,2/1/2024,87,4.75
german_bakery_item_6,2/2/2024,79,4.97
german_bakery_item_6,2/3/2024,32,2.9
german_bakery_item_6,2/4/2024,96,4.25
german_bakery_item_6,2/5/2024,82,1.9
german_bakery_item_6,2/6/2024,28,4.55
german_bakery_item_6,2/7/2024,73,1.97
german_bakery_item_6,2/8/2024,32,1.83
german_bakery_item_6,2/9/2024,93,2.62
german_bakery_item_6,2/10/2024,23,1.61
german_bakery_item_6,2/11/2024,99,3.39
german_bakery_item_6,2/12/2024,41,3.26
german_bakery_item_6,2/13/2024,94,4.04
german_bakery_item_6,2/14/2024,98,3.94
german_bakery_item_6,2/15/2024,53,2.77
german_bakery_item_6,2/16/2024,28,3.77
german_bakery_item_6,2/17/2024,95,2.18
german_bakery_item_6,2/18/2024,35,4.7
german_bakery_item_6,2/19/2024,77,4.98
german_bakery_item_6,2/20/2024,76,3.69
german_bakery_item_6,2/21/2024,32,4.99
german_bakery_item_6,2/22/2024,71,2.1
german_bakery_item_6,2/23/2024,67,1.53
german_bakery_item_6,2/24/2024,26,2.58
german_bakery_item_6,2/25/2024,92,2.67
german_bakery_item_6,2/26/2024,39,4.41
german_bakery_item_6,2/27/2024,44,1.88
german_bakery_item_6,2/28/2024,64,4.34
german_bakery_item_6,2/29/2024,77,2
german_bakery_item_6,3/1/2024,66,4.1
german_bakery_item_6,3/2/2024,28,2.29
german_bakery_item_6,3/3/2024,35,2.27
german_bakery_item_6,3/4/2024,64,2.22
german_bakery_item_6,3/5/2024,65,3.54
german_bakery_item_6,3/6/2024,70,2.93
german_bakery_item_6,3/7/2024,53,4.24
german_bakery_item_6,3/8/2024,22,1.61
german_bakery_item_6,3/9/2024,60,2.38
german_bakery_item_6,3/10/2024,94,3.63
german_bakery_item_6,3/11/2024,64,3.27
german_bakery_item_6,3/12/2024,42,2.67
german_bakery_item_6,3/13/2024,35,4.8
german_bakery_item_6,3/14/2024,30,3.74
german_bakery_item_6,3/15/2024,57,2.57
german_bakery_item_6,3/16/2024,92,4.12
german_bakery_item_6,3/17/2024,83,4.06
german_bakery_item_6,3/18/2024,92,4.41
german_bakery_item_6,3/19/2024,70,3.25
german_bakery_item_6,3/20/2024,52,1.58
german_bakery_item_6,3/21/2024,26,4.73
german_bakery_item_6,3/22/2024,76,2.2
german_bakery_item_6,3/23/2024,28,3.67
german_bakery_item_6,3/24/2024,84,2.85
german_bakery_item_6,3/25/2024,32,2.09
german_bakery_item_6,3/26/2024,43,3.39
german_bakery_item_6,3/27/2024,27,2.35
german_bakery_item_6,3/28/2024,80,4.59
german_bakery_item_6,3/29/2024,31,4.26
german_bakery_item_6,3/30/2024,45,2.23
german_bakery_item_6,3/31/2024,49,3.05
german_bakery_item_6,4/1/2024,33,3.68
german_bakery_item_6,4/2/2024,46,3.52
german_bakery_item_6,4/3/2024,83,3.62
german_bakery_item_6,4/4/2024,26,2.53
german_bakery_item_6,4/5/2024,66,2.75
german_bakery_item_6,4/6/2024,83,4.63
german_bakery_item_6,4/7/2024,66,2.91
german_bakery_item_6,4/8/2024,80,2.12
german_bakery_item_6,4/9/2024,39,4.8
german_bakery_item_6,4/10/2024,23,2.48
german_bakery_item_6,4/11/2024,21,3.48
german_bakery_item_6,4/12/2024,65,4.61
german_bakery_item_6,4/13/2024,49,3.21
german_bakery_item_6,4/14/2024,87,1.97
german_bakery_item_6,4/15/2024,61,2.22
german_bakery_item_6,4/16/2024,33,2.93
german_bakery_item_6,4/17/2024,30,3.12
german_bakery_item_6,4/18/2024,92,2.28
german_bakery_item_6,4/19/2024,93,2.39
german_bakery_item_6,4/20/2024,56,2.87
german_bakery_item_6,4/21/2024,46,2.82
german_bakery_item_6,4/22/2024,89,1.83
german_bakery_item_6,4/23/2024,38,2.69
german_bakery_item_6,4/24/2024,49,4.37
german_bakery_item_6,4/25/2024,90,2.58
german_bakery_item_6,4/26/2024,48,2.02
german_bakery_item_6,4/27/2024,66,3.72
german_bakery_item_6,4/28/2024,31,2.32
german_bakery_item_6,4/29/2024,70,4.35
german_bakery_item_6,4/30/2024,38,3.53
german_bakery_item_6,5/1/2024,87,2.79
german_bakery_item_6,5/2/2024,41,1.66
german_bakery_item_6,5/3/2024,89,3.82
german_bakery_item_6,5/4/2024,34,2.94
german_bakery_item_6,5/5/2024,23,3.85
german_bakery_item_6,5/6/2024,20,2.82
german_bakery_item_6,5/7/2024,56,2.84
german_bakery_item_6,5/8/2024,88,4.6
german_bakery_item_6,5/9/2024,36,4.17
german_bakery_item_6,5/10/2024,99,4.44
german_bakery_item_6,5/11/2024,66,2.56
german_bakery_item_6,5/12/2024,59,2.93
german_bakery_item_6,5/13/2024,68,4.72
german_bakery_item_6,5/14/2024,25,3.86
german_bakery_item_6,5/15/2024,85,1.54
german_bakery_item_6,5/16/2024,51,2.85
german_bakery_item_6,5/17/2024,62,3.42
german_bakery_item_6,5/18/2024,83,1.89
german_bakery_item_6,5/19/2024,85,2.13
german_bakery_item_6,5/20/2024,70,2.89
german_bakery_item_6,5/21/2024,45,2.09
german_bakery_item_6,5/22/2024,44,2.27
german_bakery_item_6,5/23/2024,99,4.31
german_bakery_item_6,5/24/2024,90,4.05
german_bakery_item_6,5/25/2024,58,2.28
german_bakery_item_6,5/26/2024,84,1.67
german_bakery_item_6,5/27/2024,59,3.79
german_bakery_item_6,5/28/2024,86,4.47
german_bakery_item_6,5/29/2024,32,4.42
german_bakery_item_6,5/30/2024,73,2.56
german_bakery_item_6,5/31/2024,32,2.57
german_bakery_item_6,6/1/2024,31,1.85
german_bakery_item_6,6/2/2024,93,4.31
german_bakery_item_6,6/3/2024,79,2.41
german_bakery_item_6,6/4/2024,43,4.24
german_bakery_item_6,6/5/2024,61,2.28
german_bakery_item_6,6/6/2024,28,3.04
german_bakery_item_6,6/7/2024,59,4.81
german_bakery_item_6,6/8/2024,57,3.11
german_bakery_item_6,6/9/2024,92,3.56
german_bakery_item_6,6/10/2024,79,3.07
german_bakery_item_6,6/11/2024,84,2.96
german_bakery_item_6,6/12/2024,30,3.57
german_bakery_item_6,6/13/2024,35,2.49
german_bakery_item_6,6/14/2024,47,3.95
german_bakery_item_6,6/15/2024,31,4.56
german_bakery_item_6,6/16/2024,63,3.05
german_bakery_item_6,6/17/2024,64,3.67
german_bakery_item_6,6/18/2024,78,3.54
german_bakery_item_6,6/19/2024,61,3.98
german_bakery_item_6,6/20/2024,63,1.71
german_bakery_item_6,6/21/2024,95,2.88
german_bakery_item_6,6/22/2024,26,2.22
german_bakery_item_6,6/23/2024,66,3.26
german_bakery_item_6,6/24/2024,63,2.41
german_bakery_item_6,6/25/2024,95,4.22
german_bakery_item_6,6/26/2024,92,4.35
german_bakery_item_6,6/27/2024,44,2.32
german_bakery_item_6,6/28/2024,80,3.57
german_bakery_item_6,6/29/2024,63,4.68
german_bakery_item_6,6/30/2024,33,2.08
german_bakery_item_6,7/1/2024,68,3.51
german_bakery_item_6,7/2/2024,38,3.7
german_bakery_item_6,7/3/2024,59,2.65
german_bakery_item_6,7/4/2024,60,4.36
german_bakery_item_6,7/5/2024,63,1.96
german_bakery_item_6,7/6/2024,71,3.67
german_bakery_item_6,7/7/2024,56,3.65
german_bakery_item_6,7/8/2024,79,4.55
german_bakery_item_6,7/9/2024,32,1.98
german_bakery_item_6,7/10/2024,45,2.02
german_bakery_item_6,7/11/2024,82,2.78
german_bakery_item_6,7/12/2024,53,4.68
german_bakery_item_6,7/13/2024,50,2.47
german_bakery_item_6,7/14/2024,77,4.53
german_bakery_item_6,7/15/2024,40,4.95
german_bakery_item_6,7/16/2024,79,2.93
german_bakery_item_6,7/17/2024,93,2.87
german_bakery_item_6,7/18/2024,93,3.49
german_bakery_item_6,7/19/2024,85,4.84
german_bakery_item_6,7/20/2024,49,3.56
german_bakery_item_6,7/21/2024,79,1.97
german_bakery_item_6,7/22/2024,86,3.81
german_bakery_item_6,7/23/2024,95,4.63
german_bakery_item_6,7/24/2024,80,3.47
german_bakery_item_6,7/25/2024,74,3.54
german_bakery_item_6,7/26/2024,42,2.22
german_bakery_item_6,7/27/2024,35,2.66
german_bakery_item_6,7/28/2024,80,4.33
german_bakery_item_6,7/29/2024,39,3.34
german_bakery_item_6,7/30/2024,47,3.75
german_bakery_item_6,7/31/2024,31,3.07
german_bakery_item_6,8/1/2024,55,2.63
german_bakery_item_6,8/2/2024,33,1.83
german_bakery_item_6,8/3/2024,41,4.91
german_bakery_item_6,8/4/2024,40,4.46
german_bakery_item_6,8/5/2024,87,1.6
german_bakery_item_6,8/6/2024,22,2.35
german_bakery_item_6,8/7/2024,53,2.95
german_bakery_item_6,8/8/2024,22,4.06
german_bakery_item_6,8/9/2024,65,2.33
german_bakery_item_6,8/10/2024,64,4.89
german_bakery_item_6,8/11/2024,72,2.41
german_bakery_item_6,8/12/2024,42,4.42
german_bakery_item_6,8/13/2024,21,3.28
german_bakery_item_6,8/14/2024,91,3.8
german_bakery_item_6,8/15/2024,51,2.64
german_bakery_item_6,8/16/2024,49,3.69
german_bakery_item_6,8/17/2024,96,3.36
german_bakery_item_6,8/18/2024,76,2.96
german_bakery_item_6,8/19/2024,41,4.61
german_bakery_item_6,8/20/2024,27,4.18
german_bakery_item_6,8/21/2024,81,4.81
german_bakery_item_6,8/22/2024,41,4.97
german_bakery_item_6,8/23/2024,78,2.67
german_bakery_item_6,8/24/2024,55,3.57
german_bakery_item_6,8/25/2024,42,2.77
german_bakery_item_6,8/26/2024,72,2.75
german_bakery_item_6,8/27/2024,64,3.01
german_bakery_item_6,8/28/2024,60,2.15
german_bakery_item_6,8/29/2024,57,1.64
german_bakery_item_6,8/30/2024,68,2.55
german_bakery_item_6,8/31/2024,75,3.47
german_bakery_item_6,9/1/2024,49,2.86
german_bakery_item_6,9/2/2024,38,2.49
german_bakery_item_6,9/3/2024,92,1.54
german_bakery_item_6,9/4/2024,59,2.56
german_bakery_item_6,9/5/2024,26,3.98
german_bakery_item_6,9/6/2024,91,1.9
german_bakery_item_6,9/7/2024,49,4.01
german_bakery_item_6,9/8/2024,47,2.76
german_bakery_item_6,9/9/2024,81,4.89
german_bakery_item_6,9/10/2024,21,1.55
german_bakery_item_6,9/11/2024,62,1.94
german_bakery_item_6,9/12/2024,28,1.7
german_bakery_item_6,9/13/2024,95,3.18
german_bakery_item_6,9/14/2024,34,3.47
german_bakery_item_6,9/15/2024,42,3.85
german_bakery_item_6,9/16/2024,38,3.45
german_bakery_item_6,9/17/2024,85,3.4
german_bakery_item_6,9/18/2024,41,1.89
german_bakery_item_6,9/19/2024,83,4.52
german_bakery_item_6,9/20/2024,39,3.75
german_bakery_item_6,9/21/2024,28,3.05
german_bakery_item_6,9/22/2024,95,4.33
german_bakery_item_6,9/23/2024,50,3
german_bakery_item_6,9/24/2024,81,3.31
german_bakery_item_6,9/25/2024,49,1.5
german_bakery_item_6,9/26/2024,88,3.74
german_bakery_item_6,9/27/2024,36,3.72
german_bakery_item_6,9/28/2024,32,3.91
german_bakery_item_6,9/29/2024,61,1.82
german_bakery_item_6,9/30/2024,27,2.07
german_bakery_item_6,10/1/2024,65,1.92
german_bakery_item_6,10/2/2024,61,3.64
german_bakery_item_6,10/3/2024,83,3.98
german_bakery_item_6,10/4/2024,67,2.51
german_bakery_item_6,10/5/2024,45,1.64
german_bakery_item_6,10/6/2024,80,2
german_bakery_item_6,10/7/2024,88,4.18
german_bakery_item_6,10/8/2024,26,4.04
german_bakery_item_6,10/9/2024,81,4.78
german_bakery_item_6,10/10/2024,45,4.66
german_bakery_item_6,10/11/2024,70,3.03
german_bakery_item_6,10/12/2024,28,2.58
german_bakery_item_6,10/13/2024,45,4.35
german_bakery_item_6,10/14/2024,93,4.27
german_bakery_item_6,10/15/2024,88,4.8
german_bakery_item_6,10/16/2024,93,2.97
german_bakery_item_6,10/17/2024,22,4.54
german_bakery_item_6,10/18/2024,65,4.87
german_bakery_item_6,10/19/2024,73,2.09
german_bakery_item_6,10/20/2024,81,4.69
german_bakery_item_6,10/21/2024,87,3.73
german_bakery_item_6,10/22/2024,34,4.24
german_bakery_item_6,10/23/2024,41,3.27
german_bakery_item_6,10/24/2024,97,2.69
german_bakery_item_6,10/25/2024,30,2.15
german_bakery_item_6,10/26/2024,37,2.78
german_bakery_item_6,10/27/2024,52,2.9
german_bakery_item_6,10/28/2024,88,4.93
german_bakery_item_6,10/29/2024,88,4.19
german_bakery_item_6,10/30/2024,27,4.19
german_bakery_item_6,10/31/2024,82,2.88
german_bakery_item_6,11/1/2024,47,2.83
german_bakery_item_6,11/2/2024,80,2.27
german_bakery_item_6,11/3/2024,72,4.81
german_bakery_item_6,11/4/2024,24,4.29
german_bakery_item_6,11/5/2024,72,2.8
german_bakery_item_6,11/6/2024,85,4.27
german_bakery_item_6,11/7/2024,34,1.79
german_bakery_item_6,11/8/2024,76,3.68
german_bakery_item_6,11/9/2024,50,3.55
german_bakery_item_6,11/10/2024,21,2.19
german_bakery_item_6,11/11/2024,28,3.41
german_bakery_item_6,11/12/2024,96,2.33
german_bakery_item_6,11/13/2024,66,4.79
german_bakery_item_6,11/14/2024,84,3.59
german_bakery_item_6,11/15/2024,87,3.23
german_bakery_item_6,11/16/2024,29,3.19
german_bakery_item_6,11/17/2024,52,3.96
german_bakery_item_6,11/18/2024,45,3.82
german_bakery_item_6,11/19/2024,23,2.88
german_bakery_item_6,11/20/2024,48,3.58
german_bakery_item_6,11/21/2024,35,4.84
german_bakery_item_6,11/22/2024,57,4.06
german_bakery_item_6,11/23/2024,83,4.75
german_bakery_item_6,11/24/2024,29,4.7
german_bakery_item_6,11/25/2024,29,4.63
german_bakery_item_6,11/26/2024,58,2.9
german_bakery_item_6,11/27/2024,47,1.65
german_bakery_item_6,11/28/2024,43,2.95
german_bakery_item_6,11/29/2024,42,2.91
german_bakery_item_6,11/30/2024,74,3.25
german_bakery_item_6,12/1/2024,42,2.81
german_bakery_item_6,12/2/2024,52,1.51
german_bakery_item_6,12/3/2024,33,4.52
german_bakery_item_6,12/4/2024,62,2.52
german_bakery_item_6,12/5/2024,58,1.76
german_bakery_item_6,12/6/2024,45,3.48
german_bakery_item_6,12/7/2024,75,1.73
german_bakery_item_6,12/8/2024,74,2.13
german_bakery_item_6,12/9/2024,63,3.93
german_bakery_item_6,12/10/2024,86,2.72
german_bakery_item_6,12/11/2024,54,2.74
german_bakery_item_6,12/12/2024,84,3.39
german_bakery_item_6,12/13/2024,54,3.15
german_bakery_item_6,12/14/2024,24,2.82
german_bakery_item_6,12/15/2024,40,3.74
german_bakery_item_6,12/16/2024,92,2.15
german_bakery_item_6,12/17/2024,24,4.89
german_bakery_item_6,12/18/2024,63,1.89
german_bakery_item_6,12/19/2024,22,2.81
german_bakery_item_6,12/20/2024,43,1.5
german_bakery_item_6,12/21/2024,69,2.7
german_bakery_item_6,12/22/2024,74,3.95
german_bakery_item_6,12/23/2024,92,4.65
german_bakery_item_6,12/24/2024,24,4.07
german_bakery_item_6,12/25/2024,59,3.67
german_bakery_item_6,12/26/2024,81,1.81
german_bakery_item_6,12/27/2024,85,1.9
german_bakery_item_6,12/28/2024,41,2.16
german_bakery_item_6,12/29/2024,77,2.26
german_bakery_item_6,12/30/2024,91,3.63
german_bakery_item_6,12/31/2024,94,1.78
german_bakery_item_6,1/1/2025,68,4.99
german_bakery_item_6,1/2/2025,92,3.56
german_bakery_item_6,1/3/2025,33,2.09
german_bakery_item_6,1/4/2025,79,2.8
german_bakery_item_6,1/5/2025,34,4.85
german_bakery_item_6,1/6/2025,68,1.57
german_bakery_item_6,1/7/2025,58,4.36
german_bakery_item_6,1/8/2025,65,3.45
german_bakery_item_6,1/9/2025,98,3.9
german_bakery_item_6,1/10/2025,55,3.54
german_bakery_item_6,1/11/2025,95,2.3
german_bakery_item_6,1/12/2025,92,4.95
german_bakery_item_6,1/13/2025,44,3.86
german_bakery_item_6,1/14/2025,27,4.14
german_bakery_item_6,1/15/2025,25,2.28
german_bakery_item_6,1/16/2025,43,4.19
german_bakery_item_6,1/17/2025,52,1.54
german_bakery_item_6,1/18/2025,40,4.34
german_bakery_item_6,1/19/2025,80,4.54
german_bakery_item_6,1/20/2025,95,2.41
german_bakery_item_6,1/21/2025,70,4.36
german_bakery_item_6,1/22/2025,95,1.91
german_bakery_item_6,1/23/2025,25,3.97
german_bakery_item_6,1/24/2025,34,3.51
german_bakery_item_6,1/25/2025,43,3.57
german_bakery_item_6,1/26/2025,22,2.08
german_bakery_item_6,1/27/2025,58,3.5
german_bakery_item_6,1/28/2025,94,3.95
german_bakery_item_6,1/29/2025,51,4.28
german_bakery_item_6,1/30/2025,34,1.77
german_bakery_item_6,1/31/2025,59,2.92
german_bakery_item_6,2/1/2025,74,2.65
german_bakery_item_6,2/2/2025,58,2.89
german_bakery_item_6,2/3/2025,55,2.3
german_bakery_item_7,1/1/2024,98,2.49
german_bakery_item_7,1/2/2024,83,2.68
german_bakery_item_7,1/3/2024,21,2.54
german_bakery_item_7,1/4/2024,74,1.88
german_bakery_item_7,1/5/2024,71,3.34
german_bakery_item_7,1/6/2024,83,2.6
german_bakery_item_7,1/7/2024,82,2.11
german_bakery_item_7,1/8/2024,70,1.61
german_bakery_item_7,1/9/2024,34,2.54
german_bakery_item_7,1/10/2024,91,2.63
german_bakery_item_7,1/11/2024,54,2.88
german_bakery_item_7,1/12/2024,59,2.66
german_bakery_item_7,1/13/2024,64,3.03
german_bakery_item_7,1/14/2024,46,1.91
german_bakery_item_7,1/15/2024,22,4.47
german_bakery_item_7,1/16/2024,41,2.68
german_bakery_item_7,1/17/2024,27,3.01
german_bakery_item_7,1/18/2024,68,4.25
german_bakery_item_7,1/19/2024,83,1.53
german_bakery_item_7,1/20/2024,68,2.62
german_bakery_item_7,1/21/2024,53,3.83
german_bakery_item_7,1/22/2024,66,2.15
german_bakery_item_7,1/23/2024,36,2.16
german_bakery_item_7,1/24/2024,51,3.91
german_bakery_item_7,1/25/2024,81,3.08
german_bakery_item_7,1/26/2024,49,3.05
german_bakery_item_7,1/27/2024,33,1.9
german_bakery_item_7,1/28/2024,80,3.21
german_bakery_item_7,1/29/2024,36,4.7
german_bakery_item_7,1/30/2024,43,3.28
german_bakery_item_7,1/31/2024,65,4.25
